Date,AAPL,C,DIS,META
2018-04-17,44.560001373291016,69.73999786376953,102.16999816894531,168.66000366210938
2018-04-18,44.459999084472656,68.9800033569336,101.20999908447266,166.36000061035156
2018-04-19,43.20000076293945,70.27999877929688,100.88999938964844,168.10000610351562
2018-04-20,41.43000030517578,70.0,100.23999786376953,166.27999877929688
2018-04-23,41.310001373291016,69.4800033569336,100.1500015258789,165.83999633789062
2018-04-24,40.73500061035156,69.12000274658203,99.45999908447266,159.69000244140625
2018-04-25,40.912498474121094,69.36000061035156,101.1500015258789,159.69000244140625
2018-04-26,41.05500030517578,69.18000030517578,99.83999633789062,174.16000366210938
2018-04-27,40.58000183105469,68.98999786376953,99.2300033569336,173.58999633789062
2018-04-30,41.314998626708984,68.2699966430664,100.33000183105469,172.0
2018-05-01,42.275001525878906,68.25,100.05999755859375,173.86000061035156
2018-05-02,44.14250183105469,67.98999786376953,99.62000274658203,176.07000732421875
2018-05-03,44.22249984741211,67.94000244140625,98.76000213623047,174.02000427246094
2018-05-04,45.95750045776367,67.94000244140625,101.1500015258789,176.61000061035156
2018-05-07,46.290000915527344,68.5,102.4800033569336,177.97000122070312
2018-05-08,46.51250076293945,71.0,101.79000091552734,178.9199981689453
2018-05-09,46.84000015258789,71.94999694824219,99.97000122070312,182.66000366210938
2018-05-10,47.5099983215332,72.56999969482422,101.68000030517578,185.52999877929688
2018-05-11,47.147499084472656,72.86000061035156,102.06999969482422,186.99000549316406
2018-05-14,47.037498474121094,72.62000274658203,102.44000244140625,186.63999938964844
2018-05-15,46.61000061035156,72.68000030517578,102.91999816894531,184.32000732421875
2018-05-16,47.04499816894531,71.94999694824219,105.04000091552734,183.1999969482422
2018-05-17,46.747501373291016,71.55999755859375,104.33999633789062,183.75999450683594
2018-05-18,46.57749938964844,69.95999908447266,103.93000030517578,182.67999267578125
2018-05-21,46.907501220703125,70.43000030517578,104.05999755859375,184.49000549316406
2018-05-22,46.790000915527344,71.08000183105469,104.06999969482422,183.8000030517578
2018-05-23,47.09000015258789,70.23999786376953,102.88999938964844,186.89999389648438
2018-05-24,47.037498474121094,69.30999755859375,102.11000061035156,185.92999267578125
2018-05-25,47.14500045776367,68.44000244140625,102.19999694824219,184.9199981689453
2018-05-29,46.974998474121094,65.70999908447266,99.69000244140625,185.74000549316406
2018-05-30,46.875,66.68000030517578,99.9800033569336,187.6699981689453
2018-05-31,46.717498779296875,66.69000244140625,99.47000122070312,191.77999877929688
2018-06-01,47.560001373291016,67.27999877929688,99.36000061035156,193.99000549316406
2018-06-04,47.95750045776367,67.33999633789062,100.23999786376953,193.27999877929688
2018-06-05,48.32749938964844,66.76000213623047,99.94000244140625,192.94000244140625
2018-06-06,48.494998931884766,68.2300033569336,101.91000366210938,191.33999633789062
2018-06-07,48.3650016784668,68.44999694824219,102.47000122070312,188.17999267578125
2018-06-08,47.92499923706055,68.47000122070312,103.9800033569336,189.10000610351562
2018-06-11,47.807498931884766,68.11000061035156,104.3499984741211,191.5399932861328
2018-06-12,48.06999969482422,67.61000061035156,104.33000183105469,192.39999389648438
2018-06-13,47.67499923706055,67.29000091552734,106.30999755859375,192.41000366210938
2018-06-14,47.70000076293945,66.16000366210938,108.75,196.80999755859375
2018-06-15,47.209999084472656,66.33999633789062,108.8499984741211,195.85000610351562
2018-06-18,47.185001373291016,66.75,107.05999755859375,198.30999755859375
2018-06-19,46.42250061035156,66.77999877929688,106.0999984741211,197.49000549316406
2018-06-20,46.625,67.37999725341797,107.1500015258789,202.0
2018-06-21,46.3650016784668,67.62999725341797,105.88999938964844,201.5
2018-06-22,46.22999954223633,67.19999694824219,106.33999633789062,201.74000549316406
2018-06-25,45.54249954223633,65.75,104.44999694824219,196.35000610351562
2018-06-26,46.10749816894531,66.30999755859375,104.26000213623047,199.0
2018-06-27,46.040000915527344,65.45999908447266,103.95999908447266,195.83999633789062
2018-06-28,46.375,66.87999725341797,104.7699966430664,196.22999572753906
2018-06-29,46.27750015258789,66.91999816894531,104.80999755859375,194.32000732421875
2018-07-02,46.79499816894531,67.16000366210938,105.33000183105469,197.36000061035156
2018-07-03,45.97999954223633,66.05999755859375,104.04000091552734,192.72999572753906
2018-07-05,46.349998474121094,66.55999755859375,105.33999633789062,198.4499969482422
2018-07-06,46.99250030517578,67.13999938964844,104.77999877929688,203.22999572753906
2018-07-09,47.64500045776367,68.94000244140625,106.0199966430664,204.74000549316406
2018-07-10,47.587501525878906,68.2300033569336,106.02999877929688,203.5399932861328
2018-07-11,46.970001220703125,67.91000366210938,108.04000091552734,202.5399932861328
2018-07-12,47.75749969482422,68.51000213623047,108.25,206.9199981689453
2018-07-13,47.83250045776367,67.0,110.0,207.32000732421875
2018-07-16,47.727500915527344,69.45999908447266,110.19999694824219,207.22999572753906
2018-07-17,47.86249923706055,69.3499984741211,110.30000305175781,209.99000549316406
2018-07-18,47.599998474121094,69.8499984741211,110.69000244140625,209.36000061035156
2018-07-19,47.970001220703125,68.98999786376953,112.12999725341797,208.08999633789062
2018-07-20,47.86000061035156,69.22000122070312,111.4800033569336,209.94000244140625
2018-07-23,47.90250015258789,70.20999908447266,111.08999633789062,210.91000366210938
2018-07-24,48.25,71.06999969482422,110.69999694824219,214.6699981689453
2018-07-25,48.70500183105469,71.72000122070312,111.18000030517578,217.5
2018-07-26,48.5525016784668,71.33999633789062,113.51000213623047,176.25999450683594
2018-07-27,47.744998931884766,71.69000244140625,112.62000274658203,174.88999938964844
2018-07-30,47.477500915527344,72.29000091552734,112.62999725341797,171.05999755859375
2018-07-31,47.5724983215332,71.88999938964844,113.55999755859375,172.5800018310547
2018-08-01,50.375,71.93000030517578,112.97000122070312,171.64999389648438
2018-08-02,51.84749984741211,71.83999633789062,112.75,176.3699951171875
2018-08-03,51.997501373291016,72.38999938964844,114.08999633789062,177.77999877929688
2018-08-06,52.26750183105469,72.4000015258789,115.94000244140625,185.69000244140625
2018-08-07,51.77750015258789,72.41000366210938,116.55999755859375,183.80999755859375
2018-08-08,51.8125,72.88999938964844,113.9800033569336,185.17999267578125
2018-08-09,52.220001220703125,71.9800033569336,114.16000366210938,183.08999633789062
2018-08-10,51.88249969482422,70.26000213623047,112.68000030517578,180.25999450683594
2018-08-13,52.217498779296875,69.16000366210938,112.12000274658203,180.0500030517578
2018-08-14,52.4375,70.01000213623047,112.75,181.11000061035156
2018-08-15,52.560001373291016,68.6500015258789,112.8499984741211,179.52999877929688
2018-08-16,53.33000183105469,69.55999755859375,112.4800033569336,174.6999969482422
2018-08-17,54.39500045776367,69.66999816894531,112.4800033569336,173.8000030517578
2018-08-20,53.8650016784668,70.52999877929688,111.98999786376953,172.5
2018-08-21,53.7599983215332,71.23999786376953,112.38999938964844,172.6199951171875
2018-08-22,53.76250076293945,71.12000274658203,111.94000244140625,173.63999938964844
2018-08-23,53.872501373291016,70.80999755859375,112.0,172.89999389648438
2018-08-24,54.040000915527344,70.66999816894531,111.93000030517578,174.64999389648438
2018-08-27,54.48500061035156,72.38999938964844,112.33000183105469,177.4600067138672
2018-08-28,54.92499923706055,72.37999725341797,112.58000183105469,176.25999450683594
2018-08-29,55.744998931884766,72.52999877929688,112.44999694824219,175.89999389648438
2018-08-30,56.25749969482422,71.45999908447266,111.91999816894531,177.63999938964844
2018-08-31,56.907501220703125,71.23999786376953,112.0199966430664,175.72999572753906
2018-09-04,57.09000015258789,71.4000015258789,110.8499984741211,171.16000366210938
2018-09-05,56.717498779296875,71.16999816894531,109.87000274658203,167.17999267578125
2018-09-06,55.775001525878906,70.11000061035156,110.26000213623047,162.52999877929688
2018-09-07,55.32500076293945,69.63999938964844,110.97000122070312,163.0399932861328
2018-09-10,54.58250045776367,69.62999725341797,110.68000030517578,164.17999267578125
2018-09-11,55.962501525878906,69.43000030517578,109.5999984741211,165.94000244140625
2018-09-12,55.26750183105469,70.51000213623047,109.45999908447266,162.0
2018-09-13,56.602500915527344,70.1500015258789,110.66999816894531,161.36000061035156
2018-09-14,55.959999084472656,70.54000091552734,109.26000213623047,162.32000732421875
2018-09-17,54.470001220703125,70.87999725341797,109.36000061035156,160.5800018310547
2018-09-18,54.560001373291016,71.36000061035156,109.52999877929688,160.3000030517578
2018-09-19,54.592498779296875,73.72000122070312,109.79000091552734,163.05999755859375
2018-09-20,55.00749969482422,74.79000091552734,111.62000274658203,166.02000427246094
2018-09-21,54.415000915527344,74.1500015258789,110.4000015258789,162.92999267578125
2018-09-24,55.1974983215332,73.83999633789062,112.7699966430664,165.41000366210938
2018-09-25,55.54750061035156,73.51000213623047,113.62999725341797,164.91000366210938
2018-09-26,55.10499954223633,72.44999694824219,115.20999908447266,166.9499969482422
2018-09-27,56.23749923706055,72.94999694824219,116.04000091552734,168.83999633789062
2018-09-28,56.435001373291016,71.73999786376953,116.94000244140625,164.4600067138672
2018-10-01,56.814998626708984,71.93000030517578,116.23999786376953,162.44000244140625
2018-10-02,57.31999969482422,71.80000305175781,117.66000366210938,159.3300018310547
2018-10-03,58.01750183105469,72.36000061035156,116.91000366210938,162.42999267578125
2018-10-04,56.997501373291016,72.62000274658203,116.12999725341797,158.85000610351562
2018-10-05,56.0724983215332,72.41999816894531,114.77999877929688,157.3300018310547
2018-10-08,55.942501068115234,72.58999633789062,116.0199966430664,157.25
2018-10-09,56.717498779296875,71.88999938964844,116.88999938964844,157.89999389648438
2018-10-10,54.09000015258789,69.94999694824219,112.86000061035156,151.3800048828125
2018-10-11,53.61249923706055,68.37999725341797,111.1500015258789,153.35000610351562
2018-10-12,55.52750015258789,69.83999633789062,112.61000061035156,153.74000549316406
2018-10-15,54.34000015258789,69.20999908447266,113.44000244140625,153.52000427246094
2018-10-16,55.537498474121094,69.70999908447266,116.19000244140625,158.77999877929688
2018-10-17,55.29750061035156,69.83999633789062,117.12999725341797,159.4199981689453
2018-10-18,54.005001068115234,68.62000274658203,116.18000030517578,154.9199981689453
2018-10-19,54.82749938964844,68.86000061035156,118.9000015258789,154.0500030517578
2018-10-22,55.162498474121094,66.58999633789062,118.2699966430664,154.77999877929688
2018-10-23,55.682498931884766,65.7300033569336,117.8499984741211,154.38999938964844
2018-10-24,53.772499084472656,63.79999923706055,111.61000061035156,146.0399932861328
2018-10-25,54.95000076293945,64.97000122070312,114.16000366210938,150.9499969482422
2018-10-26,54.07500076293945,64.20999908447266,113.19000244140625,145.3699951171875
2018-10-29,53.060001373291016,64.3499984741211,113.04000091552734,142.08999633789062
2018-10-30,53.32500076293945,64.52999877929688,114.76000213623047,146.22000122070312
2018-10-31,54.71500015258789,65.45999908447266,114.83000183105469,151.7899932861328
2018-11-01,55.55500030517578,65.83000183105469,116.0999984741211,151.75
2018-11-02,51.869998931884766,65.91999816894531,115.18000030517578,150.35000610351562
2018-11-05,50.397499084472656,67.30000305175781,115.44999694824219,148.67999267578125
2018-11-06,50.942501068115234,66.68000030517578,116.70999908447266,149.94000244140625
2018-11-07,52.48749923706055,68.26000213623047,117.05000305175781,151.52999877929688
2018-11-08,52.122501373291016,67.77999877929688,116.0,147.8699951171875
2018-11-09,51.11750030517578,65.76000213623047,118.0,144.9600067138672
2018-11-12,48.54249954223633,64.20999908447266,116.69999694824219,141.5500030517578
2018-11-13,48.057498931884766,64.77999877929688,116.8499984741211,142.16000366210938
2018-11-14,46.70000076293945,63.5,117.12000274658203,144.22000122070312
2018-11-15,47.852500915527344,64.5999984741211,117.11000061035156,143.85000610351562
2018-11-16,48.38249969482422,64.94999694824219,116.19000244140625,139.52999877929688
2018-11-19,46.46500015258789,64.62000274658203,115.41999816894531,131.5500030517578
2018-11-20,44.244998931884766,62.529998779296875,111.87000274658203,132.42999267578125
2018-11-21,44.19499969482422,62.869998931884766,113.02999877929688,134.82000732421875
2018-11-23,43.0724983215332,61.75,112.08000183105469,131.72999572753906
2018-11-26,43.654998779296875,63.72999954223633,112.55000305175781,136.3800048828125
2018-11-27,43.560001373291016,63.459999084472656,113.9000015258789,135.0
2018-11-28,45.23500061035156,65.58000183105469,116.0999984741211,136.75999450683594
2018-11-29,44.88750076293945,64.9000015258789,116.61000061035156,138.67999267578125
2018-11-30,44.64500045776367,64.79000091552734,115.48999786376953,140.61000061035156
2018-12-03,46.20500183105469,65.16000366210938,115.73999786376953,141.08999633789062
2018-12-04,44.17250061035156,62.2599983215332,112.87000274658203,137.92999267578125
2018-12-06,43.68000030517578,60.060001373291016,114.33000183105469,139.6300048828125
2018-12-07,42.122501373291016,58.349998474121094,111.9800033569336,137.4199981689453
2018-12-10,42.400001525878906,57.06999969482422,111.86000061035156,141.85000610351562
2018-12-11,42.157501220703125,56.220001220703125,111.97000122070312,142.0800018310547
2018-12-12,42.275001525878906,55.97999954223633,112.20999908447266,144.5
2018-12-13,42.73749923706055,55.77000045776367,113.38999938964844,145.00999450683594
2018-12-14,41.369998931884766,55.02000045776367,112.19999694824219,144.05999755859375
2018-12-17,40.98500061035156,54.25,110.62000274658203,140.19000244140625
2018-12-18,41.51750183105469,53.93000030517578,109.44999694824219,143.66000366210938
2018-12-19,40.22249984741211,52.81999969482422,109.22000122070312,133.24000549316406
2018-12-20,39.20750045776367,52.27000045776367,107.0,133.39999389648438
2018-12-21,37.682498931884766,50.2400016784668,104.22000122070312,124.94999694824219
2018-12-24,36.70750045776367,49.2599983215332,100.3499984741211,124.05999755859375
2018-12-26,39.29249954223633,51.439998626708984,105.83000183105469,134.17999267578125
2018-12-27,39.037498474121094,51.77000045776367,106.5199966430664,134.52000427246094
2018-12-28,39.057498931884766,51.83000183105469,107.30000305175781,133.1999969482422
2018-12-31,39.435001373291016,52.060001373291016,109.6500015258789,131.08999633789062
2019-01-02,39.47999954223633,53.529998779296875,108.97000122070312,135.67999267578125
2019-01-03,35.54750061035156,52.560001373291016,106.33000183105469,131.74000549316406
2019-01-04,37.064998626708984,55.130001068115234,109.61000061035156,137.9499969482422
2019-01-07,36.98249816894531,55.61000061035156,110.55999755859375,138.0500030517578
2019-01-08,37.6875,55.459999084472656,111.41999816894531,142.52999877929688
2019-01-09,38.32749938964844,56.380001068115234,112.66999816894531,144.22999572753906
2019-01-10,38.45000076293945,56.439998626708984,112.80000305175781,144.1999969482422
2019-01-11,38.0724983215332,56.689998626708984,112.6500015258789,143.8000030517578
2019-01-14,37.5,58.93000030517578,112.41999816894531,145.38999938964844
2019-01-15,38.26750183105469,61.380001068115234,111.76000213623047,148.9499969482422
2019-01-16,38.73500061035156,62.189998626708984,110.91000366210938,147.5399932861328
2019-01-17,38.96500015258789,62.470001220703125,111.01000213623047,148.3000030517578
2019-01-18,39.20500183105469,63.119998931884766,111.04000091552734,150.0399932861328
2019-01-22,38.32500076293945,61.849998474121094,110.5999984741211,147.57000732421875
2019-01-23,38.47999954223633,62.130001068115234,111.12000274658203,144.3000030517578
2019-01-24,38.17499923706055,62.709999084472656,110.55000305175781,145.8300018310547
2019-01-25,39.439998626708984,64.0199966430664,111.08999633789062,149.00999450683594
2019-01-28,39.07500076293945,63.849998474121094,110.80999755859375,147.47000122070312
2019-01-29,38.66999816894531,63.209999084472656,110.9000015258789,144.19000244140625
2019-01-30,41.3125,64.22000122070312,110.12999725341797,150.4199981689453
2019-01-31,41.61000061035156,64.45999908447266,111.5199966430664,166.69000244140625
2019-02-01,41.630001068115234,63.66999816894531,111.30000305175781,165.7100067138672
2019-02-04,42.8125,64.05999755859375,111.80000305175781,169.25
2019-02-05,43.54499816894531,63.810001373291016,112.66000366210938,171.16000366210938
2019-02-06,43.560001373291016,63.88999938964844,111.41000366210938,170.49000549316406
2019-02-07,42.73500061035156,62.810001373291016,110.94999694824219,166.3800048828125
2019-02-08,42.602500915527344,62.0099983215332,111.51000213623047,167.3300018310547
2019-02-11,42.35749816894531,61.61000061035156,109.44000244140625,165.7899932861328
2019-02-12,42.72249984741211,62.66999816894531,109.19999694824219,165.0399932861328
2019-02-13,42.54499816894531,63.040000915527344,110.19999694824219,164.07000732421875
2019-02-14,42.70000076293945,62.41999816894531,110.66000366210938,163.9499969482422
2019-02-15,42.60499954223633,64.2699966430664,112.58999633789062,162.5
2019-02-19,42.73249816894531,64.37999725341797,113.51000213623047,162.2899932861328
2019-02-20,43.00749969482422,64.63999938964844,113.68000030517578,162.55999755859375
2019-02-21,42.76499938964844,64.31999969482422,114.29000091552734,160.0399932861328
2019-02-22,43.24250030517578,64.13999938964844,115.25,161.88999938964844
2019-02-25,43.557498931884766,64.52999877929688,113.58999633789062,164.6199951171875
2019-02-26,43.58250045776367,64.12000274658203,113.5,164.1300048828125
2019-02-27,43.717498779296875,64.4000015258789,112.77999877929688,162.80999755859375
2019-02-28,43.287498474121094,63.97999954223633,112.83999633789062,161.4499969482422
2019-03-01,43.74250030517578,64.47000122070312,114.01000213623047,162.27999877929688
2019-03-04,43.962501525878906,63.75,114.33000183105469,167.3699951171875
2019-03-05,43.88249969482422,62.93000030517578,114.0,171.25999450683594
2019-03-06,43.630001068115234,62.5099983215332,114.8499984741211,172.50999450683594
2019-03-07,43.125,61.900001525878906,114.01000213623047,169.1300048828125
2019-03-08,43.227500915527344,62.060001373291016,113.80999755859375,169.60000610351562
2019-03-11,44.724998474121094,62.310001373291016,114.75,172.07000732421875
2019-03-12,45.227500915527344,62.810001373291016,114.7300033569336,171.9199981689453
2019-03-13,45.4275016784668,63.650001525878906,114.08999633789062,173.3699951171875
2019-03-14,45.932498931884766,64.11000061035156,114.4800033569336,170.1699981689453
2019-03-15,46.529998779296875,65.19000244140625,114.95999908447266,165.97999572753906
2019-03-18,47.005001068115234,65.93000030517578,113.12000274658203,160.47000122070312
2019-03-19,46.63249969482422,65.62999725341797,110.0,161.57000732421875
2019-03-20,47.040000915527344,64.30000305175781,109.98999786376953,165.44000244140625
2019-03-21,48.772499084472656,63.90999984741211,108.66000366210938,166.0800018310547
2019-03-22,47.76250076293945,60.97999954223633,108.2300033569336,164.33999633789062
2019-03-25,47.185001373291016,60.33000183105469,107.79000091552734,166.2899932861328
2019-03-26,46.6974983215332,61.220001220703125,110.13999938964844,167.67999267578125
2019-03-27,47.11750030517578,60.72999954223633,110.27999877929688,165.8699951171875
2019-03-28,47.18000030517578,61.97999954223633,110.70999908447266,165.5500030517578
2019-03-29,47.48749923706055,62.220001220703125,111.02999877929688,166.69000244140625
2019-04-01,47.810001373291016,64.36000061035156,112.51000213623047,168.6999969482422
2019-04-02,48.505001068115234,64.41999816894531,111.95999908447266,174.1999969482422
2019-04-03,48.837501525878906,65.05999755859375,112.5199966430664,173.5399932861328
2019-04-04,48.92250061035156,65.81999969482422,114.75,176.02000427246094
2019-04-05,49.25,65.55000305175781,115.0,175.72000122070312
2019-04-08,50.025001525878906,66.06999969482422,114.95999908447266,174.92999267578125
2019-04-09,49.875,65.19999694824219,116.86000061035156,177.5800018310547
2019-04-10,50.154998779296875,65.5199966430664,117.16000366210938,177.82000732421875
2019-04-11,49.73749923706055,65.91000366210938,116.5999984741211,177.50999450683594
2019-04-12,49.717498779296875,67.41999816894531,130.05999755859375,179.10000610351562
2019-04-15,49.807498931884766,67.37999725341797,132.0399932861328,179.64999389648438
2019-04-16,49.8125,69.30999755859375,129.89999389648438,178.8699951171875
2019-04-17,50.782501220703125,70.3499984741211,131.75,178.77999877929688
2019-04-18,50.96500015258789,69.66999816894531,132.4499969482422,178.27999877929688
2019-04-22,51.13249969482422,69.08999633789062,131.67999267578125,181.44000244140625
2019-04-23,51.869998931884766,69.19999694824219,133.36000061035156,183.77999877929688
2019-04-24,51.790000915527344,68.83000183105469,135.10000610351562,182.5800018310547
2019-04-25,51.31999969482422,68.7300033569336,137.24000549316406,193.25999450683594
2019-04-26,51.07500076293945,69.51000213623047,139.9199981689453,191.49000549316406
2019-04-29,51.15250015258789,71.02999877929688,139.3000030517578,194.77999877929688
2019-04-30,50.16749954223633,70.69999694824219,136.97000122070312,193.39999389648438
2019-05-01,52.630001068115234,69.95999908447266,136.3800048828125,193.02999877929688
2019-05-02,52.287498474121094,70.36000061035156,134.13999938964844,192.52999877929688
2019-05-03,52.9375,70.66999816894531,134.3300018310547,195.47000122070312
2019-05-06,52.119998931884766,70.41000366210938,135.0,193.8800048828125
2019-05-07,50.71500015258789,68.16000366210938,133.44000244140625,189.77000427246094
2019-05-08,50.724998474121094,68.22000122070312,134.99000549316406,189.5399932861328
2019-05-09,50.18000030517578,67.62999725341797,133.58999633789062,188.64999389648438
2019-05-10,49.29499816894531,67.9000015258789,134.0399932861328,188.33999633789062
2019-05-13,46.43000030517578,64.37999725341797,131.33999633789062,181.5399932861328
2019-05-14,47.165000915527344,65.26000213623047,133.1999969482422,180.72999572753906
2019-05-15,47.72999954223633,64.87000274658203,134.67999267578125,186.27000427246094
2019-05-16,47.52000045776367,65.9800033569336,135.5,186.99000549316406
2019-05-17,47.25,65.06999969482422,135.0399932861328,185.3000030517578
2019-05-20,45.772499084472656,64.95999908447266,133.91000366210938,182.72000122070312
2019-05-21,46.650001525878906,66.08000183105469,134.08999633789062,184.82000732421875
2019-05-22,45.69499969482422,64.66000366210938,133.85000610351562,185.32000732421875
2019-05-23,44.915000915527344,63.900001525878906,132.72999572753906,180.8699951171875
2019-05-24,44.74250030517578,64.38999938964844,132.7899932861328,181.05999755859375
2019-05-28,44.557498931884766,63.790000915527344,132.6199951171875,184.30999755859375
2019-05-29,44.345001220703125,63.709999084472656,131.57000732421875,182.19000244140625
2019-05-30,44.57500076293945,63.61000061035156,132.1999969482422,183.00999450683594
2019-05-31,43.76750183105469,62.150001525878906,132.0399932861328,177.47000122070312
2019-06-03,43.32500076293945,62.61000061035156,132.47000122070312,164.14999389648438
2019-06-04,44.90999984741211,65.87999725341797,134.82000732421875,167.5
2019-06-05,45.6349983215332,65.77999877929688,135.94000244140625,168.1699981689453
2019-06-06,46.30500030517578,66.47000122070312,137.2100067138672,168.3300018310547
2019-06-07,47.537498474121094,65.69000244140625,138.0399932861328,173.35000610351562
2019-06-10,48.14500045776367,67.12000274658203,137.07000732421875,174.82000732421875
2019-06-11,48.70249938964844,67.87999725341797,135.0800018310547,178.10000610351562
2019-06-12,48.54750061035156,66.80999755859375,135.72000122070312,175.0399932861328
2019-06-13,48.537498474121094,67.08000183105469,141.74000549316406,177.47000122070312
2019-06-14,48.185001373291016,67.4800033569336,141.64999389648438,181.3300018310547
